name,class,itemLV,battleLV,expeditionLV,engraving_simple,engraving_detail,stat,card,gem_simple,equipment,equipment_name,accessory,power,vitality
커피바드세요,바드,1600.0,60,204,333331,"급소 타격 Lv. 3,최대 마나 증가 Lv. 3,절실한 구원 Lv. 3,각성 Lv. 3,전문의 Lv. 3,중갑 착용 Lv. 1","치명 65,특화 727,신속 1516","남겨진 바람의 절벽,30각","10홍 x1,7홍 x7,5홍 x1","하프/13/lv1525/98,머리장식/15/lv1525/71,상의/16/lv1525/95,하의/16/lv1525/84,장갑/15/lv1525/76,어깨장식/15/lv1525/98","사로잡힌 광기의 갈망 리아네 하프,사로잡힌 광기의 갈망 머리장식,사로잡힌 광기의 갈망 상의,사로잡힌 광기의 갈망 하의,사로잡힌 광기의 갈망 장갑,사로잡힌 광기의 갈망 어깨장식","목걸이/고대/86/급소 타격+4_최대 마나 증가+3/특화/신속,귀걸이/고대/73/전문의+6_각성+3/신속,귀걸이/고대/73/최대 마나 증가+6_급소 타격+3/신속,반지/고대/75/최대 마나 증가+6_전문의+3/신속,반지/유물/70/절실한 구원+3_중갑 착용+5/특화",42296,201091
배선덕,소서리스,1593.33,60,173,33331,"정기 흡수 Lv. 3,저주받은 인형 Lv. 3,타격의 대가 Lv. 3,속전속결 Lv. 3,아드레날린 Lv. 1","치명 560,특화 1800,신속 114","세상을 구하는 빛,18각","10멸 x4,10홍 x4,7멸 x3","스태프/17/lv1525/98,머리장식/19/lv1390/64,상의/19/lv1390/70,하의/19/lv1390/77,장갑/17/lv1525/90,어깨장식/15/lv1525/94","가라앉은 욕망의 배신 롱 스태프,욕망의 배신 머리장식,욕망의 배신 상의,욕망의 배신 하의,가라앉은 욕망의 배신 장갑,가라앉은 욕망의 배신 어깨장식","목걸이/고대/94/속전속결+5_타격의 대가+3/치명/특화,귀걸이/고대/96/저주받은 인형+6_원한+3/특화,귀걸이/고대/90/점화+3_아드레날린+6/특화,반지/고대/97/타격의 대가+5_저주받은 인형+3/특화,반지/고대/95/저주받은 인형+6_속전속결+3/특화",52992,152673
채연,기공사,1588.33,60,241,333331,"원한 Lv. 3,예리한 둔기 Lv. 3,저주받은 인형 Lv. 3,역천지체 Lv. 3,아드레날린 Lv. 3,속전속결 Lv. 1","치명 535,특화 1796,신속 152","세상을 구하는 빛,30각","9멸 x3,9홍 x3,7멸 x2,7홍 x3","기공패/22/lv1390/84,머리장식/19/lv1390/99,상의/14/lv1525/83,하의/19/lv1390/96,장갑/14/lv1525/98,견갑/19/lv1390/64","몽환의 환각 기공패,몽환의 환각 머리장식,차오른 몽환의 환각 상의,몽환의 환각 하의,차오른 몽환의 환각 장갑,몽환의 환각 견갑","목걸이/고대/83/속전속결+5_예리한 둔기+3/치명/특화,귀걸이/고대/88/예리한 둔기+6_저주받은 인형+3/특화,귀걸이/고대/85/저주받은 인형+6_아드레날린+3/특화,반지/고대/80/저주받은 인형+6_원한+3/특화,반지/고대/75/역천지체+3_아드레날린+4/특화",49904,181993
보이드어벤저,버서커,1582.5,60,172,333331,"돌격대장 Lv. 3,원한 Lv. 3,예리한 둔기 Lv. 3,광전사의 비기 Lv. 3,질량 증가 Lv. 3,에테르 포식자 Lv. 1","치명 632,특화 1355,신속 346","카제로스의 군단장,18각","9멸 x4,7멸 x1,7홍 x6","대검/21/lv1390/95,투구/19/lv1390/89,상의/19/lv1390/91,하의/19/lv1390/99,장갑/19/lv1390/83,견갑/19/lv1390/100","끝없는 구원의 사슬 대검,끝없는 구원의 사슬 투구,끝없는 구원의 사슬 상의,끝없는 구원의 사슬 하의,군단의 구원 장갑,군단의 구원 견갑","목걸이/고대/94/에테르 포식자+6_질량 증가+3/치명/특화,귀걸이/고대/95/질량 증가+6_예리한 둔기+3/특화,귀걸이/고대/90/예리한 둔기+5_원한+3/신속,반지/고대/87/광전사의 비기+3_돌격대장+6/특화,반지/고대/90/질량 증가+6_돌격대장+3/특화",48840,199141
배천덕,건슬링어,1581.67,60,173,333331,"원한 Lv. 3,예리한 둔기 Lv. 3,저주받은 인형 Lv. 3,타격의 대가 Lv. 3,아드레날린 Lv. 3,피스메이커 Lv. 1","치명 1228,특화 530,신속 535","세상을 구하는 빛,18각","9멸 x2,7멸 x4,7홍 x5","총/20/lv1390/83,모자/19/lv1390/42,상의/19/lv1390/89,하의/19/lv1390/56,장갑/19/lv1390/75,견갑/19/lv1390/70","피어난 악몽의 공명 총,피어난 악몽의 공명 모자,피어난 악몽의 공명 상의,피어난 악몽의 공명 하의,피어난 악몽의 공명 장갑,피어난 악몽의 공명 견갑","목걸이/고대/90/타격의 대가+5_저주받은 인형+3/치명/신속,귀걸이/고대/98/저주받은 인형+6_예리한 둔기+3/치명,귀걸이/고대/90/저주받은 인형+6_아드레날린+3/치명,반지/고대/95/아드레날린+4_원한+3/특화,반지/유물/92/피스메이커+5_타격의 대가+3/특화",47191,138459
능동로무법자,건슬링어,1580.0,60,211,333331,"원한 Lv. 3,예리한 둔기 Lv. 3,저주받은 인형 Lv. 3,피스메이커 Lv. 3,타격의 대가 Lv. 3,아드레날린 Lv. 1","치명 1487,특화 813,신속 137","세상을 구하는 빛,18각","9멸 x3,7멸 x4,7홍 x4","총/19/lv1390/76,모자/19/lv1390/93,상의/19/lv1390/73,하의/19/lv1390/84,장갑/19/lv1390/68,견갑/19/lv1390/74","타오르는 악몽의 그림자 총,피어난 악몽의 공명 모자,피어난 악몽의 공명 상의,피어난 악몽의 공명 하의,피어난 악몽의 공명 장갑,피어난 악몽의 공명 견갑","목걸이/고대/97/타격의 대가+6_굳은 의지+3/치명/특화,귀걸이/고대/95/저주받은 인형+6_타격의 대가+3/치명,귀걸이/고대/98/원한+5_저주받은 인형+3/치명,반지/고대/77/저주받은 인형+6_예리한 둔기+3/치명,반지/고대/75/피스메이커+3_타격의 대가+6/특화",46245,137277
순이견주염,기상술사,1580.0,60,191,333331,"원한 Lv. 3,돌격대장 Lv. 3,타격의 대가 Lv. 3,아드레날린 Lv. 3,질풍노도 Lv. 3,에테르 포식자 Lv. 1","치명 613,특화 60,신속 1791","세상을 구하는 빛,30각","9멸 x2,7멸 x4,7홍 x5","우산/19/lv1390/81,머리장식/19/lv1390/78,상의/19/lv1390/78,하의/19/lv1390/83,장갑/19/lv1390/71,어깨장식/19/lv1390/70","아득한 배신의 시선 우산,아득한 배신의 시선 머리장식,숨죽인 배신의 부름 상의,욕망의 배신 하의,욕망의 배신 장갑,숨죽인 배신의 부름 어깨장식","목걸이/고대/90/돌격대장+6_아드레날린+3/치명/신속,귀걸이/고대/91/타격의 대가+5_돌격대장+3/신속,귀걸이/고대/90/원한+6_타격의 대가+3/신속,반지/고대/92/돌격대장+6_원한+3/신속,반지/유물/95/질풍노도+3_에테르 포식자+5/신속",39558,151467
데이지아SR,소서리스,1580.0,60,206,333331,"원한 Lv. 3,예리한 둔기 Lv. 3,환류 Lv. 3,타격의 대가 Lv. 3,아드레날린 Lv. 3,돌격대장 Lv. 1","치명 1532,특화 58,신속 835","세상을 구하는 빛,30각","8멸 x2,8홍 x1,7멸 x4,7홍 x4","스태프/20/lv1390/99,머리장식/19/lv1390/68,상의/19/lv1390/89,하의/18/lv1390/68,장갑/19/lv1390/77,어깨장식/19/lv1390/73","몽환의 악몽 롱 스태프,몽환의 악몽 머리장식,몽환의 악몽 상의,몽환의 악몽 하의,몽환의 악몽 장갑,몽환의 악몽 어깨장식","목걸이/고대/93/원한+5_타격의 대가+3/치명/신속,귀걸이/고대/96/돌격대장+5_예리한 둔기+3/치명,귀걸이/고대/81/예리한 둔기+6_아드레날린+3/치명,반지/고대/72/아드레날린+6_원한+3/치명,반지/고대/72/환류+3_예리한 둔기+6/신속",40841,140155
메리크리스마스,바드,1566.67,60,128,333331,"최대 마나 증가 Lv. 3,절실한 구원 Lv. 3,중갑 착용 Lv. 3,각성 Lv. 3,전문의 Lv. 3,위기 모면 Lv. 1","치명 37,특화 626,신속 1691","너는 계획이 다 있구나,18각",,"하프/17/lv1390/90,머리장식/18/lv1390/63,상의/17/lv1390/58,하의/19/lv1390/78,장갑/17/lv1390/65,어깨장식/18/lv1390/100","드리운 갈망의 경계 리아네 하프,광기의 갈망 머리장식,대면한 갈망의 타락 상의,대면한 갈망의 타락 하의,대면한 갈망의 타락 장갑,광기의 갈망 어깨장식","목걸이/고대/82/위기 모면+5_최대 마나 증가+3/특화/신속,귀걸이/고대/71/절실한 구원+3_전문의+5/신속,귀걸이/고대/71/최대 마나 증가+6_중갑 착용+3/신속,반지/고대/70/최대 마나 증가+6_각성+3/신속,반지/고대/70/각성+5_전문의+3/신속",37032,128607
귀여운눈나,건슬링어,1565.0,60,189,333331,"저주받은 인형 Lv. 3,원한 Lv. 3,예리한 둔기 Lv. 3,피스메이커 Lv. 3,타격의 대가 Lv. 3,아드레날린 Lv. 1","치명 1456,특화 769,신속 54","세상을 구하는 빛,30각","7멸 x6,7홍 x5","총/20/lv1390/85,모자/17/lv1390/82,상의/17/lv1390/98,하의/17/lv1390/76,장갑/17/lv1390/76,견갑/17/lv1390/78","끝없는 구원의 사슬 총,끝없는 구원의 사슬 모자,끝없는 구원의 사슬 상의,끝없는 구원의 사슬 하의,끝없는 구원의 사슬 장갑,끝없는 구원의 사슬 견갑","목걸이/고대/75/아드레날린+5_타격의 대가+3/치명/특화,귀걸이/고대/85/피스메이커+3_원한+6/치명,귀걸이/고대/76/원한+6_저주받은 인형+3/치명,반지/고대/80/저주받은 인형+6_예리한 둔기+3/치명,반지/고대/75/타격의 대가+5_원한+3/특화",45981,148645
루나틱여행,리퍼,1561.67,60,225,333321,"원한 Lv. 3,기습의 대가 Lv. 3,돌격대장 Lv. 3,갈증 Lv. 3,선수필승 Lv. 2,아드레날린 Lv. 1","치명 65,특화 1131,신속 1042","세상을 구하는 빛,30각","7멸 x5,7홍 x6","대거/18/lv1390/57,머리장식/17/lv1390/40,상의/17/lv1390/42,하의/17/lv1390/51,장갑/17/lv1390/51,견갑/17/lv1390/47","숨죽인 배신의 부름 대거,숨죽인 배신의 부름 머리장식,숨죽인 배신의 부름 상의,숨죽인 배신의 부름 하의,숨죽인 배신의 부름 장갑,숨죽인 배신의 부름 견갑","목걸이/고대/85/돌격대장+6_기습의 대가+3/특화/신속,귀걸이/고대/98/기습의 대가+6_돌격대장+3/특화,귀걸이/고대/93/아드레날린+5_저주받은 인형+3/신속,반지/고대/77/돌격대장+6_원한+3/신속,반지/고대/75/갈증+3_원한+4/특화",37665,112386
헵짚,데모닉,1560.0,60,145,333331,"멈출 수 없는 충동 Lv. 3,원한 Lv. 3,예리한 둔기 Lv. 3,저주받은 인형 Lv. 3,돌격대장 Lv. 3,아드레날린 Lv. 1","치명 537,특화 1807,신속 132","세상을 구하는 빛,18각","9멸 x1,8홍 x1","데모닉웨폰/19/lv1390/87,머리장식/17/lv1390/67,상의/17/lv1390/82,하의/17/lv1390/89,장갑/16/lv1390/96,견갑/16/lv1390/68","아득한 배신의 시선 데모닉웨폰,숨죽인 배신의 부름 머리장식,숨죽인 배신의 부름 상의,숨죽인 배신의 부름 하의,숨죽인 배신의 부름 장갑,숨죽인 배신의 부름 견갑","목걸이/고대/87/돌격대장+6_원한+3/치명/특화,귀걸이/고대/90/저주받은 인형+6_돌격대장+3/특화,귀걸이/고대/86/멈출 수 없는 충동+5_저주받은 인형+3/특화,반지/고대/87/예리한 둔기+6_돌격대장+3/특화,반지/고대/90/저주받은 인형+6_돌격대장+3/특화",44026,146212
가지꼬치구이,인파이터,1553.33,60,195,333331,"원한 Lv. 3,극의: 체술 Lv. 3,저주받은 인형 Lv. 3,기습의 대가 Lv. 3,돌격대장 Lv. 3,아드레날린 Lv. 1","치명 920,특화 60,신속 1395","세상을 구하는 빛,30각","7멸 x6,7홍 x5","건틀릿/18/lv1390/71,머리장식/16/lv1390/85,상의/16/lv1390/100,하의/16/lv1390/83,장갑/16/lv1390/86,견갑/16/lv1390/83","드러난 사멸의 저주 헤비 건틀릿,메마른 사멸의 밤 머리장식,드러난 사멸의 저주 상의,메마른 사멸의 밤 하의,메마른 사멸의 밤 장갑,메마른 사멸의 밤 견갑","목걸이/고대/86/돌격대장+6_기습의 대가+3/치명/신속,귀걸이/고대/91/저주받은 인형+6_돌격대장+3/신속,귀걸이/고대/93/저주받은 인형+6_원한+3/신속,반지/고대/72/극의: 체술+3_기습의 대가+4/신속,반지/고대/95/돌격대장+6_저주받은 인형+3/치명",42633,173561
커피창,창술사,1543.33,60,204,333331,"원한 Lv. 3,예리한 둔기 Lv. 3,저주받은 인형 Lv. 3,돌격대장 Lv. 3,절정 Lv. 3,아드레날린 Lv. 1","치명 65,특화 1760,신속 624","세상을 구하는 빛,30각","8홍 x1,7멸 x6,7홍 x4","창/16/lv1390/96,머리장식/15/lv1390/97,상의/15/lv1390/60,하의/15/lv1390/59,장갑/16/lv1390/90,견갑/15/lv1390/60","타오르는 악몽의 그림자 창,피어난 악몽의 공명 머리장식,타오르는 악몽의 그림자 상의,타오르는 악몽의 그림자 하의,타오르는 악몽의 그림자 장갑,타오르는 악몽의 그림자 견갑","목걸이/고대/87/예리한 둔기+5_돌격대장+3/특화/신속,귀걸이/고대/83/아드레날린+5_원한+3/특화,귀걸이/고대/80/돌격대장+6_저주받은 인형+3/특화,반지/고대/82/돌격대장+6_예리한 둔기+3/특화,반지/유물/72/절정+3_저주받은 인형+5/특화",39908,162616
능동로솜주먹,리퍼,1540.0,60,211,33333,"원한 Lv. 3,예리한 둔기 Lv. 3,저주받은 인형 Lv. 3,기습의 대가 Lv. 3,달의 소리 Lv. 3","치명 522,특화 1745,신속 54","세상을 구하는 빛,18각","7멸 x3,7홍 x5,6홍 x1,5홍 x2","대거/15/lv1390/91,머리장식/15/lv1390/87,상의/15/lv1390/58,하의/15/lv1390/53,장갑/15/lv1390/58,견갑/15/lv1390/61","메마른 사멸의 밤 대거,메마른 사멸의 밤 머리장식,메마른 사멸의 밤 상의,메마른 사멸의 밤 하의,메마른 사멸의 밤 장갑,메마른 사멸의 밤 견갑","목걸이/유물/74/저주받은 인형+4_원한+3/치명/특화,귀걸이/유물/73/기습의 대가+5_저주받은 인형+3/특화,귀걸이/유물/83/달의 소리+3_원한+3/특화,반지/유물/72/기습의 대가+5_예리한 둔기+3/특화,반지/유물/75/기습의 대가+5_저주받은 인형+3/특화",37016,115274
썬연료2,건슬링어,1507.5,60,161,333321,"정기 흡수 Lv. 3,원한 Lv. 3,예리한 둔기 Lv. 3,타격의 대가 Lv. 3,아드레날린 Lv. 2,피스메이커 Lv. 1","치명 1440,특화 436,신속 29","세상을 구하는 빛,18각","8멸 x4,8홍 x5,7멸 x2","총/22/lv1340/99,모자/21/lv1340/99,상의/21/lv1340/92,하의/21/lv1340/64,장갑/21/lv1340/70,견갑/21/lv1340/68","추악한 악몽의 꽃 총,추악한 악몽의 꽃 모자,추악한 악몽의 꽃 상의,추악한 악몽의 꽃 하의,추악한 악몽의 꽃 장갑,추악한 악몽의 꽃 견갑","목걸이/유물/38/타격의 대가+5_원한+3/치명/특화,귀걸이/유물/68/피스메이커+3_예리한 둔기+5/치명,귀걸이/유물/68/피스메이커+3_예리한 둔기+5/치명,반지/유물/77/타격의 대가+5_아드레날린+3/치명,반지/유물/77/예리한 둔기+5_정기 흡수+3/치명",29181,123834
한낼,건슬링어,1480.0,60,239,33322,"원한 Lv. 3,저주받은 인형 Lv. 3,타격의 대가 Lv. 3,예리한 둔기 Lv. 2,아드레날린 Lv. 2","치명 720,특화 454,신속 56","세상을 구하는 빛,30각",,"총/20/lv1340/86,모자/19/lv1340/88,상의/19/lv1340/89,하의/19/lv1340/70,장갑/20/lv1340/80,견갑/19/lv1340/93","추악한 악몽의 꽃 총,추악한 악몽의 꽃 모자,추악한 악몽의 꽃 상의,추악한 악몽의 꽃 하의,추악한 악몽의 꽃 장갑,추악한 악몽의 꽃 견갑","귀걸이/유물/93/예리한 둔기+5_아드레날린+3/치명,귀걸이/유물/90/타격의 대가+4_원한+3/치명,반지/유물/95/아드레날린+4_저주받은 인형+3/특화,반지/유물/90/타격의 대가+5_아드레날린+3/특화",28352,116440
왜이리더워,소서리스,1475.0,59,111,33333,"원한 Lv. 3,점화 Lv. 3,타격의 대가 Lv. 3,아드레날린 Lv. 3,속전속결 Lv. 3","치명 41,특화 1618,신속 539",트리시온,"7멸 x3,6멸 x3,6홍 x4,5홍 x1","스태프/20/lv1340/83,머리장식/19/lv1340/71,상의/19/lv1340/68,하의/18/lv1340/48,장갑/19/lv1340/86,어깨장식/19/lv1340/52","악몽의 꽃 롱 스태프,악몽의 꽃 머리장식,악몽의 꽃 상의,악몽의 꽃 하의,추악한 악몽의 꽃 장갑,악몽의 꽃 어깨장식","목걸이/유물/76/원한+5_타격의 대가+3/특화/신속,귀걸이/유물/83/타격의 대가+5_원한+3/특화,귀걸이/유물/65/점화+3_속전속결+5/특화,반지/유물/100/속전속결+5_아드레날린+3/특화,반지/유물/95/속전속결+5_아드레날린+3/특화",25119,109055
