name,class,itemLV,battleLV,expeditionLV,engraving_simple,engraving_detail,stat,card,gem_simple,equipment,equipment_name,accessory,power,vitality
킹기다킹기,리퍼,1617.5,60,300,333331,"원한 Lv. 3,예리한 둔기 Lv. 3,저주받은 인형 Lv. 3,기습의 대가 Lv. 3,달의 소리 Lv. 3,아드레날린 Lv. 1","치명 654,특화 1780,신속 65","부르는 소리 있도다,15각","9멸 x3,7홍 x8","대거/22/lv1525/95,머리장식/18/lv1525/94,상의/18/lv1525/96,하의/17/lv1525/96,장갑/18/lv1525/98,견갑/18/lv1525/98","타락한 마수의 사멸 대거,타락한 마수의 사멸 머리장식,타락한 마수의 사멸 상의,타락한 마수의 사멸 하의,타락한 마수의 사멸 장갑,타락한 마수의 사멸 견갑","목걸이/고대/85/기습의 대가+5_예리한 둔기+3/치명/특화,귀걸이/고대/93/예리한 둔기+6_아드레날린+3/특화,귀걸이/고대/95/달의 소리+3_기습의 대가+4/특화,반지/고대/100/예리한 둔기+6_원한+3/특화,반지/고대/97/저주받은 인형+6_아드레날린+3/특화",52687,191641
배낼,배틀마스터,1610.0,60,253,333321,"선수필승 Lv. 3,돌격대장 Lv. 3,예리한 둔기 Lv. 3,아드레날린 Lv. 3,오의 강화 Lv. 2,방어력 감소 Lv. 1","치명 65,특화 626,신속 1749","세상을 구하는 빛,30각",,"건틀릿/19/lv1525/98,머리장식/17/lv1525/97,상의/16/lv1525/99,하의/16/lv1525/98,장갑/17/lv1525/98,견갑/17/lv1525/96","가라앉은 욕망의 배신 건틀릿,가라앉은 욕망의 배신 머리장식,가라앉은 욕망의 배신 상의,가라앉은 욕망의 배신 하의,가라앉은 욕망의 배신 장갑,가라앉은 욕망의 배신 견갑","목걸이/고대/78/아드레날린+6_돌격대장+3/특화/신속,귀걸이/고대/85/예리한 둔기+5_돌격대장+3/신속,귀걸이/고대/100/돌격대장+4_아드레날린+3/신속,반지/고대/45/선수필승+6_에테르 포식자+3/신속,반지/고대/80/아드레날린+6_예리한 둔기+3/신속",48052,213110
커피바드세요,바드,1606.67,60,233,333331,"급소 타격 Lv. 3,최대 마나 증가 Lv. 3,절실한 구원 Lv. 3,각성 Lv. 3,전문의 Lv. 3,중갑 착용 Lv. 1","치명 65,특화 727,신속 1524","창의 달인,30각",7홍 x9,"하프/17/lv1525/98,머리장식/16/lv1525/71,상의/17/lv1525/95,하의/16/lv1525/84,장갑/16/lv1525/76,어깨장식/16/lv1525/98","사로잡힌 광기의 갈망 리아네 하프,사로잡힌 광기의 갈망 머리장식,사로잡힌 광기의 갈망 상의,사로잡힌 광기의 갈망 하의,사로잡힌 광기의 갈망 장갑,사로잡힌 광기의 갈망 어깨장식","목걸이/고대/86/급소 타격+4_최대 마나 증가+3/특화/신속,귀걸이/고대/73/최대 마나 증가+6_급소 타격+3/신속,귀걸이/고대/73/전문의+6_각성+3/신속,반지/고대/75/최대 마나 증가+6_전문의+3/신속,반지/유물/70/절실한 구원+3_중갑 착용+5/특화",47495,177908
배천덕,건슬링어,1601.67,60,208,321111111,"정기 흡수 Lv. 3,위기 모면 Lv. 2,아드레날린 Lv. 1,예리한 둔기 Lv. 1,타격의 대가 Lv. 1,분쇄의 주먹 Lv. 1,저주받은 인형 Lv. 1,약자 무시 Lv. 1,공격력 감소 Lv. 1","치명 427,특화 532,신속 1227","사랑꾼,20각","9멸 x4,7멸 x3,7홍 x4","총/17/lv1525/83,모자/15/lv1525/57,상의/15/lv1525/89,하의/15/lv1525/56,장갑/15/lv1525/75,견갑/15/lv1525/70","가라앉은 욕망의 배신 총,가라앉은 욕망의 배신 모자,가라앉은 욕망의 배신 상의,가라앉은 욕망의 배신 하의,가라앉은 욕망의 배신 장갑,가라앉은 욕망의 배신 견갑","목걸이/고대/25/분쇄의 주먹+6_위기 모면+3/특화/신속,귀걸이/고대/98/저주받은 인형+6_예리한 둔기+3/치명,귀걸이/고대/58/예리한 둔기+4_구슬동자+3/신속,반지/고대/45/위기 모면+6_안정된 상태+3/신속,반지/고대/67/약자 무시+5_위기 모면+3/신속",46214,154365
채연,기공사,1600.0,60,256,333331,"원한 Lv. 3,예리한 둔기 Lv. 3,저주받은 인형 Lv. 3,역천지체 Lv. 3,아드레날린 Lv. 3,속전속결 Lv. 1","치명 535,특화 1806,신속 129","세상을 구하는 빛,30각","10홍 x1,9멸 x5,9홍 x3,8홍 x1,7홍 x1","기공패/15/lv1525/84,머리장식/15/lv1525/99,상의/15/lv1525/83,하의/15/lv1525/96,장갑/15/lv1525/98,견갑/15/lv1525/83","차오른 몽환의 환각 기공패,차오른 몽환의 환각 머리장식,차오른 몽환의 환각 상의,차오른 몽환의 환각 하의,차오른 몽환의 환각 장갑,차오른 몽환의 환각 견갑","목걸이/고대/83/속전속결+5_예리한 둔기+3/치명/특화,귀걸이/고대/88/예리한 둔기+6_저주받은 인형+3/특화,귀걸이/고대/85/저주받은 인형+6_아드레날린+3/특화,반지/고대/80/저주받은 인형+6_원한+3/특화,반지/고대/75/역천지체+3_아드레날린+4/특화",50937,191021
루나틱여행,리퍼,1588.33,60,238,333321,"원한 Lv. 3,기습의 대가 Lv. 3,돌격대장 Lv. 3,갈증 Lv. 3,선수필승 Lv. 2,아드레날린 Lv. 1","치명 65,특화 1244,신속 1049","세상을 구하는 빛,30각","9멸 x1,7멸 x4,7홍 x6","대거/13/lv1525/99,머리장식/13/lv1525/86,상의/13/lv1525/72,하의/19/lv1390/70,장갑/13/lv1525/97,견갑/13/lv1525/93","타락한 마수의 사멸 대거,가라앉은 욕망의 배신 머리장식,가라앉은 욕망의 배신 상의,욕망의 배신 하의,타락한 마수의 사멸 장갑,가라앉은 욕망의 배신 견갑","목걸이/고대/85/돌격대장+6_기습의 대가+3/특화/신속,귀걸이/고대/98/기습의 대가+6_돌격대장+3/특화,귀걸이/고대/93/아드레날린+5_저주받은 인형+3/신속,반지/고대/77/돌격대장+6_원한+3/신속,반지/고대/75/갈증+3_원한+4/특화",41714,149020
순이견주염,기상술사,1588.33,60,230,333331,"원한 Lv. 3,돌격대장 Lv. 3,타격의 대가 Lv. 3,아드레날린 Lv. 3,질풍노도 Lv. 3,에테르 포식자 Lv. 1","치명 613,특화 64,신속 1804","세상을 구하는 빛,30각","7멸 x6,7홍 x5","우산/16/lv1525/81,머리장식/12/lv1525/78,상의/12/lv1525/78,하의/12/lv1525/83,장갑/12/lv1525/71,어깨장식/12/lv1525/70","가라앉은 욕망의 배신 우산,가라앉은 욕망의 배신 머리장식,가라앉은 욕망의 배신 상의,가라앉은 욕망의 배신 하의,가라앉은 욕망의 배신 장갑,가라앉은 욕망의 배신 어깨장식","목걸이/고대/90/돌격대장+6_아드레날린+3/치명/신속,귀걸이/고대/91/타격의 대가+5_돌격대장+3/신속,귀걸이/고대/90/원한+6_타격의 대가+3/신속,반지/고대/92/돌격대장+6_원한+3/신속,반지/유물/95/질풍노도+3_에테르 포식자+5/신속",43293,152898
데이지아SR,소서리스,1588.33,60,232,333331,"원한 Lv. 3,예리한 둔기 Lv. 3,환류 Lv. 3,타격의 대가 Lv. 3,아드레날린 Lv. 3,돌격대장 Lv. 1","치명 1532,특화 58,신속 842","카제로스의 군단장,18각","8멸 x2,8홍 x1,7멸 x4,7홍 x4","스태프/14/lv1525/99,머리장식/14/lv1525/68,상의/19/lv1390/89,하의/18/lv1390/68,장갑/14/lv1525/77,어깨장식/14/lv1525/73","전이된 몽환의 악몽 롱 스태프,전이된 몽환의 악몽 머리장식,몽환의 악몽 상의,몽환의 악몽 하의,전이된 몽환의 악몽 장갑,전이된 몽환의 악몽 어깨장식","목걸이/고대/93/원한+5_타격의 대가+3/치명/신속,귀걸이/고대/96/돌격대장+5_예리한 둔기+3/치명,귀걸이/고대/81/예리한 둔기+6_아드레날린+3/치명,반지/고대/72/아드레날린+6_원한+3/치명,반지/고대/72/환류+3_예리한 둔기+6/신속",41927,141864
능동로무법자,건슬링어,1587.5,60,221,333331,"원한 Lv. 3,예리한 둔기 Lv. 3,저주받은 인형 Lv. 3,피스메이커 Lv. 3,타격의 대가 Lv. 3,아드레날린 Lv. 1","치명 1487,특화 813,신속 137","세상을 구하는 빛,30각","9멸 x5,9홍 x1,8홍 x1,7멸 x2,7홍 x2","총/14/lv1525/88,모자/13/lv1525/93,상의/19/lv1390/73,하의/19/lv1390/84,장갑/13/lv1525/68,견갑/13/lv1525/74","왜곡된 악몽의 궤적 총,전이된 몽환의 악몽 모자,피어난 악몽의 공명 상의,피어난 악몽의 공명 하의,왜곡된 악몽의 궤적 장갑,전이된 몽환의 악몽 견갑","목걸이/고대/97/타격의 대가+6_굳은 의지+3/치명/특화,귀걸이/고대/95/저주받은 인형+6_타격의 대가+3/치명,귀걸이/고대/98/원한+5_저주받은 인형+3/치명,반지/고대/77/저주받은 인형+6_예리한 둔기+3/치명,반지/고대/75/피스메이커+3_타격의 대가+6/특화",48814,138192
귀여운눈나,건슬링어,1587.5,60,197,333331,"저주받은 인형 Lv. 3,원한 Lv. 3,예리한 둔기 Lv. 3,피스메이커 Lv. 3,타격의 대가 Lv. 3,아드레날린 Lv. 1","치명 1538,특화 708,신속 54","세상을 구하는 빛,30각","9멸 x4,9홍 x3,8홍 x1,7멸 x2,7홍 x1","총/20/lv1390/88,모자/13/lv1525/82,상의/19/lv1390/98,하의/19/lv1390/76,장갑/15/lv1525/76,견갑/12/lv1525/78","숨죽인 배신의 부름 총,가라앉은 욕망의 배신 모자,숨죽인 배신의 부름 상의,숨죽인 배신의 부름 하의,짓눌린 배신의 구속 장갑,가라앉은 욕망의 배신 견갑","목걸이/고대/75/아드레날린+5_타격의 대가+3/치명/특화,귀걸이/고대/85/피스메이커+3_원한+6/치명,귀걸이/고대/76/원한+6_저주받은 인형+3/치명,반지/고대/75/타격의 대가+5_원한+3/특화,반지/고대/80/저주받은 인형+6_예리한 둔기+3/치명",48248,152963
메리크리스마스,바드,1585.83,60,154,333331,"각성 Lv. 3,중갑 착용 Lv. 3,최대 마나 증가 Lv. 3,선수필승 Lv. 3,전문의 Lv. 3,위기 모면 Lv. 1","치명 61,특화 636,신속 1623","너는 계획이 다 있구나,18각",,"하프/19/lv1390/90,머리장식/12/lv1525/70,상의/15/lv1525/76,하의/13/lv1525/78,장갑/19/lv1390/73,어깨장식/19/lv1390/100","숨죽인 배신의 부름 리아네 하프,사로잡힌 광기의 갈망 머리장식,가라앉은 욕망의 배신 상의,가라앉은 욕망의 배신 하의,욕망의 배신 장갑,욕망의 배신 어깨장식","목걸이/고대/95/위기 모면+5_전문의+3/특화/신속,귀걸이/고대/100/중갑 착용+6_최대 마나 증가+3/신속,귀걸이/고대/90/각성+6_선수필승+3/신속,반지/고대/100/최대 마나 증가+6_중갑 착용+3/신속,반지/고대/97/최대 마나 증가+6_각성+3/신속",41389,144336
가지꼬치구이,인파이터,1585.0,60,223,333311,"극의: 체술 Lv. 3,저주받은 인형 Lv. 3,기습의 대가 Lv. 3,돌격대장 Lv. 3,선수필승 Lv. 1,아드레날린 Lv. 1","치명 827,특화 60,신속 1512","세상을 구하는 빛,30각","9멸 x1,7멸 x5,7홍 x5","건틀릿/20/lv1390/71,머리장식/19/lv1390/85,상의/19/lv1390/100,하의/19/lv1390/83,장갑/15/lv1525/86,견갑/19/lv1390/83","욕망의 배신 헤비 건틀릿,욕망의 배신 머리장식,욕망의 배신 상의,욕망의 배신 하의,가라앉은 욕망의 배신 장갑,욕망의 배신 견갑","목걸이/고대/86/돌격대장+6_기습의 대가+3/치명/신속,귀걸이/고대/91/저주받은 인형+6_돌격대장+3/신속,귀걸이/고대/93/저주받은 인형+6_원한+3/신속,반지/고대/72/극의: 체술+3_기습의 대가+4/신속,반지/고대/95/돌격대장+6_저주받은 인형+3/치명",48499,173174
헵짚,데모닉,1566.67,60,188,333331,"멈출 수 없는 충동 Lv. 3,원한 Lv. 3,예리한 둔기 Lv. 3,저주받은 인형 Lv. 3,돌격대장 Lv. 3,아드레날린 Lv. 1","치명 546,특화 1809,신속 138","세상을 구하는 빛,30각","9멸 x1,8홍 x1","데모닉웨폰/19/lv1390/87,머리장식/17/lv1390/67,상의/17/lv1390/82,하의/17/lv1390/89,장갑/18/lv1390/96,견갑/18/lv1390/68","분열한 환각의 절규 데모닉웨폰,분열한 환각의 절규 머리장식,분열한 환각의 절규 상의,분열한 환각의 절규 하의,분열한 환각의 절규 장갑,분열한 환각의 절규 견갑","목걸이/고대/87/돌격대장+6_원한+3/치명/특화,귀걸이/고대/90/저주받은 인형+6_돌격대장+3/특화,귀걸이/고대/86/멈출 수 없는 충동+5_저주받은 인형+3/특화,반지/고대/87/예리한 둔기+6_돌격대장+3/특화,반지/고대/90/저주받은 인형+6_돌격대장+3/특화",44926,148086
능동로솜주먹,리퍼,1540.0,60,221,33333,"원한 Lv. 3,예리한 둔기 Lv. 3,저주받은 인형 Lv. 3,기습의 대가 Lv. 3,달의 소리 Lv. 3","치명 522,특화 1745,신속 54","세상을 구하는 빛,30각","7멸 x3,7홍 x5,6홍 x1,5홍 x2","대거/15/lv1390/91,머리장식/15/lv1390/87,상의/15/lv1390/58,하의/15/lv1390/53,장갑/15/lv1390/58,견갑/15/lv1390/61","메마른 사멸의 밤 대거,메마른 사멸의 밤 머리장식,메마른 사멸의 밤 상의,메마른 사멸의 밤 하의,메마른 사멸의 밤 장갑,메마른 사멸의 밤 견갑","목걸이/유물/74/저주받은 인형+4_원한+3/치명/특화,귀걸이/유물/73/기습의 대가+5_저주받은 인형+3/특화,귀걸이/유물/83/달의 소리+3_원한+3/특화,반지/유물/72/기습의 대가+5_예리한 둔기+3/특화,반지/유물/75/기습의 대가+5_저주받은 인형+3/특화",37065,115395
썬연료2,건슬링어,1507.5,60,161,333321,"정기 흡수 Lv. 3,원한 Lv. 3,예리한 둔기 Lv. 3,타격의 대가 Lv. 3,아드레날린 Lv. 2,피스메이커 Lv. 1","치명 1440,특화 436,신속 29","세상을 구하는 빛,18각","8멸 x4,8홍 x5,7멸 x2","총/22/lv1340/99,모자/21/lv1340/99,상의/21/lv1340/92,하의/21/lv1340/64,장갑/21/lv1340/70,견갑/21/lv1340/68","추악한 악몽의 꽃 총,추악한 악몽의 꽃 모자,추악한 악몽의 꽃 상의,추악한 악몽의 꽃 하의,추악한 악몽의 꽃 장갑,추악한 악몽의 꽃 견갑","목걸이/유물/38/타격의 대가+5_원한+3/치명/특화,귀걸이/유물/68/피스메이커+3_예리한 둔기+5/치명,귀걸이/유물/68/피스메이커+3_예리한 둔기+5/치명,반지/유물/77/타격의 대가+5_아드레날린+3/치명,반지/유물/77/예리한 둔기+5_정기 흡수+3/치명",29181,123834
왜이리더워,소서리스,1475.0,59,111,33333,"원한 Lv. 3,점화 Lv. 3,타격의 대가 Lv. 3,아드레날린 Lv. 3,속전속결 Lv. 3","치명 41,특화 1618,신속 539",트리시온,"7멸 x3,6멸 x3,6홍 x4,5홍 x1","스태프/20/lv1340/83,머리장식/19/lv1340/71,상의/19/lv1340/68,하의/18/lv1340/48,장갑/19/lv1340/86,어깨장식/19/lv1340/52","악몽의 꽃 롱 스태프,악몽의 꽃 머리장식,악몽의 꽃 상의,악몽의 꽃 하의,추악한 악몽의 꽃 장갑,악몽의 꽃 어깨장식","목걸이/유물/76/원한+5_타격의 대가+3/특화/신속,귀걸이/유물/83/타격의 대가+5_원한+3/특화,귀걸이/유물/65/점화+3_속전속결+5/특화,반지/유물/100/속전속결+5_아드레날린+3/특화,반지/유물/95/속전속결+5_아드레날린+3/특화",25119,109055
